"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.788571332E1,1.613566279E-1,5.497421026E-1,2.391490936E-1,6.208418718E-1
2.789578412E1,-1.946480572E-1,1.364595056E0,-6.738090515E-2,1.380053520E0
2.790582440E1,1.265939474E-1,-2.487495422E0,-1.033229828E-1,2.492856824E0
2.791589520E1,-4.336627424E-1,-1.438885689E0,1.121902466E-2,1.502857700E0
2.792599652E1,5.071324110E-1,2.569584370E0,-2.842464447E-1,2.634529020E0
2.793603680E1,-3.312438726E-3,2.824143887E0,1.140575409E-1,2.826448087E0
2.794610760E1,-3.249030709E-1,-2.038220167E0,1.380157471E-1,2.068562738E0
2.795617840E1,7.100455761E-1,-2.309341431E0,1.177949905E-1,2.418904344E0
2.796627972E1,-1.040748596E0,2.261051536E-1,-3.019618988E-2,1.065454359E0
2.797632000E1,4.994625747E-1,1.099772453E0,-6.332111359E-2,1.209533743E0
2.798639081E1,4.128095508E-1,1.598898411E0,1.528587341E-1,1.658388871E0
2.799746869E1,-5.134105682E-1,-1.473776698E-1,-8.887386322E-2,5.414879063E-1
2.800653241E1,4.254112542E-1,-2.915112257E0,9.171009064E-2,2.947416656E0
2.801660321E1,-2.825135291E-1,-1.014190912E-1,6.030368805E-2,3.061637813E-1
2.802670453E1,-2.574612498E-1,2.447795391E0,-2.234783173E-1,2.471422896E0
2.803677533E1,5.351214409E-1,1.611126661E0,7.303237915E-3,1.697685899E0
2.804681561E1,-3.286377788E-1,-2.364896774E0,1.765985489E-1,2.394144229E0
2.805688641E1,2.227332890E-1,-1.036875486E0,-1.272706985E-1,1.068137970E0
2.806698773E1,-1.821932793E-1,6.212374568E-1,-4.954338074E-2,6.492957071E-1
2.807705853E1,-2.929857075E-1,-2.030479908E-2,-3.573799133E-2,2.958548862E-1
2.808709881E1,6.228535175E-1,1.531012297E0,2.041244507E-2,1.652985730E0
2.809720013E1,-7.023546100E-2,-7.019244432E-1,1.470260620E-1,7.205883755E-1
2.810727093E1,-7.078531384E-2,-2.794452667E0,-8.294773102E-2,2.796579446E0
2.811731122E1,1.751583815E-1,1.492948890E0,-2.040100098E-1,1.516969654E0
2.812741253E1,-8.958779573E-1,2.999045849E0,-1.462917328E-1,3.133412611E0
2.813748333E1,2.969759405E-1,-2.288271189E-1,1.635150909E-1,4.090155798E-1
2.814755414E1,8.118580580E-1,-2.748521805E0,2.436895370E-1,2.876259760E0
2.815759442E1,-8.312317133E-1,-2.007516623E-1,-2.892150879E-1,9.027141065E-1
2.816766522E1,4.381594360E-1,4.030561447E-1,6.121349335E-2,5.984856213E-1
2.817776654E1,3.704085946E-2,3.577901125E-1,4.412746429E-2,3.623989831E-1
2.818780682E1,-2.158758640E-1,1.559772730E0,-2.072992325E-1,1.588227417E0
2.819882367E1,1.795590222E-1,-1.406040668E0,1.490859985E-1,1.425278372E0
2.820797894E1,-4.652115703E-1,-2.198147297E0,-1.788425446E-2,2.246907473E0
2.821804974E1,4.170445502E-1,2.112197161E0,-4.153652191E-1,2.192676736E0
2.822809002E1,3.458073735E-2,2.528398514E0,1.747694016E-1,2.534667476E0
2.823819134E1,-3.906833827E-1,-1.595080853E0,2.644071579E-1,1.663378362E0
2.824826214E1,9.282302856E-1,-2.318389416E0,7.043457031E-2,2.498299817E0
2.825830243E1,-8.952094316E-1,8.324111104E-1,-1.523542404E-1,1.231876616E0
2.826837323E1,9.510245919E-2,5.084217787E-1,3.036022186E-2,5.181302209E-1
2.827847454E1,7.249208689E-1,7.680399418E-1,1.282777786E-1,1.063884771E0
2.828854535E1,-6.057240963E-1,7.586342692E-1,4.126834869E-2,9.716638883E-1
2.829916546E1,4.461078644E-1,-2.653762817E0,-1.449108124E-2,2.691036846E0
2.830865643E1,-3.110938370E-1,-2.966259122E-1,1.474180222E-1,4.544209287E-1
2.831872723E1,-3.759498596E-1,2.071060419E0,-2.173852921E-1,2.116101586E0
2.832882855E1,5.959029198E-1,1.527571201E0,1.694269180E-1,1.648417285E0
2.833886883E1,-2.565629780E-1,-1.961389542E0,8.277130127E-2,1.979829433E0
2.834903119E1,2.918155789E-1,-1.668031335E0,-1.450605392E-1,1.699566835E0
2.835901043E1,-2.224409282E-1,8.032186031E-1,-9.799575806E-2,8.391920278E-1
2.836926434E1,-6.645964384E-1,1.178563595E0,-1.543197632E-1,1.361805846E0
2.837939618E1,8.827383518E-1,1.057694912E0,1.514148712E-2,1.377742643E0
2.838925335E1,1.173396111E-1,-8.093990088E-1,2.113599777E-1,8.447297674E-1
2.840017865E1,-6.416472793E-1,-2.938863277E0,1.082763672E-1,3.010041921E0
2.840951703E1,6.387705803E-1,5.392755866E-1,-1.655406952E-1,8.522028716E-1
2.841964886E1,-7.254502773E-1,3.331559658E0,5.578708649E-2,3.410085052E0
2.842975018E1,2.534209192E-1,1.076792836E0,3.773212433E-2,1.106855315E0
2.844015667E1,5.672498941E-1,-2.622789860E0,1.666593552E-1,2.688600832E0
2.845065472E1,-7.598651648E-1,-1.047780156E0,-1.027317047E-1,1.298380579E0
2.846045086E1,3.358682692E-1,5.823464394E-1,-1.020145416E-2,6.723384113E-1
2.847055218E1,8.178412914E-3,5.420929193E-1,5.146980286E-2,5.445922881E-1
2.848068402E1,-1.205386221E-1,1.822981477E0,-1.064796448E-1,1.830062551E0
2.849051068E1,2.294738889E-1,-1.781702995E0,1.863794327E-1,1.806062325E0
2.850064251E1,-3.266895413E-1,-2.721547842E0,6.386184692E-2,2.741829143E0
2.851077435E1,1.089015603E-1,1.719067097E0,-3.357543945E-1,1.754930838E0
2.852090619E1,-2.470951378E-1,3.207788467E0,4.168415070E-2,3.217561255E0
2.853103802E1,-3.111934364E-1,-9.936261177E-2,-5.055141449E-2,3.305597207E-1
2.854129193E1,9.952470064E-1,-2.738512754E0,2.461910248E-2,2.913859092E0
2.855142376E1,-7.442120314E-1,-8.686248064E-1,-1.781311035E-1,1.157623122E0
2.856155560E1,-1.923078597E-1,8.643124104E-1,-1.889638901E-1,9.053869931E-1
2.857165692E1,7.369758487E-1,9.402281642E-1,6.381034851E-2,1.196341992E0
2.858181927E1,-6.594583988E-1,1.229998350E0,-2.164077759E-2,1.395797136E0
2.859195111E1,5.452743173E-2,-2.265224218E0,-1.048040390E-1,2.268302865E0
2.860299847E1,6.775501370E-2,-2.082099676E0,1.121835709E-1,2.086220256E0
2.861218426E1,-4.772209823E-1,2.039807796E0,-2.572269440E-1,2.110621097E0
2.862231610E1,5.888389349E-1,3.231994152E0,1.193342209E-1,3.287363403E0
2.863244793E1,-1.349470317E-1,-1.236049294E0,3.172864914E-1,1.283237810E0
2.864257977E1,1.177669466E-1,-2.521005154E0,-1.168260574E-1,2.526456880E0
2.865271161E1,-1.742883027E-1,8.340328932E-2,-4.986000061E-2,1.995458363E-1
2.866281292E1,-2.778364122E-1,5.579679608E-1,1.491003036E-1,6.408995380E-1
2.867297528E1,6.757007241E-1,5.121845007E-1,5.734062195E-2,8.498190268E-1
2.868310711E1,-4.056704044E-2,1.301680088E0,5.370330811E-2,1.303418882E0
2.869323895E1,-5.645861030E-1,-1.814079642E0,-1.523323059E-1,1.906003029E0
2.870337078E1,1.971548796E-1,-5.472239852E-1,-1.449584961E-3,5.816581795E-1
2.871335003E1,-1.808702946E-1,1.480490446E0,-2.883949280E-1,1.519123977E0
2.872345135E1,-1.919755340E-2,1.337978840E0,4.731178284E-3,1.338124922E0
2.873355267E1,4.153921604E-1,-2.351208687E0,3.534736633E-1,2.413643836E0
2.874170086E1,4.153921604E-1,-2.351208687E0,3.534736633E-1,2.413643836E0
2.875177166E1,-1.163029671E-1,-1.021327972E0,1.131725311E-2,1.027990899E0
2.876187298E1,-2.113702893E-1,1.435312510E0,-3.148174286E-1,1.484556975E0
2.877194378E1,-4.710674286E-3,1.978680491E-1,1.145811081E-1,2.286980229E-1
2.878198407E1,7.025212049E-3,1.172571301E0,-2.173900604E-2,1.172793842E0
2.879205487E1,4.187483191E-1,-6.422275305E-1,1.299982071E-1,7.776283750E-1
2.880310223E1,-2.507661879E-1,-3.045732021E0,2.627973557E-1,3.067316364E0
2.881219647E1,-1.023840308E-1,3.636491895E-1,-1.885852814E-1,4.222412002E-1
2.882229779E1,1.110563278E-1,3.279228210E0,-1.105546951E-1,3.282970226E0
2.883233807E1,-3.416257501E-1,1.726897478E0,7.480812073E-2,1.761953265E0
2.884243939E1,6.128724217E-1,-2.611708641E0,1.040840149E-2,2.682674592E0
2.885251019E1,-1.336924136E-1,-1.640556574E0,3.783607483E-2,1.646429805E0
2.886255047E1,-5.365765095E-1,6.504155993E-1,-1.265916824E-1,8.526313720E-1
2.887262127E1,9.515318871E-1,6.512880921E-1,3.549728394E-1,1.206480347E0
2.888272259E1,-2.073047757E-1,1.753806353E0,4.747295380E-2,1.766653807E0
2.889276288E1,1.375168562E-1,-1.428517103E0,-1.068620682E-1,1.439093986E0
2.890283368E1,1.757379472E-1,-2.818716049E0,1.385583878E-1,2.827585970E0
2.891293499E1,-7.975241542E-1,1.351478100E0,-2.890214920E-1,1.595641330E0
2.892300580E1,4.053412080E-1,3.181086063E0,5.967426300E-2,3.207362009E0
2.893304608E1,4.756063223E-3,1.022134423E-1,2.040653229E-1,2.282824214E-1
2.894314740E1,2.111588120E-1,-2.539614201E0,-1.565551758E-2,2.548425676E0
2.895321820E1,1.890750229E-1,-7.891655564E-1,-2.211198807E-1,8.410859893E-1
2.896328900E1,-7.551460862E-1,7.478516102E-1,2.405261993E-2,1.063064519E0
2.897332928E1,4.069827497E-1,4.770232439E-1,-6.758022308E-2,6.306767955E-1
2.898343060E1,2.510775924E-1,1.246863604E0,3.880882263E-2,1.272483763E0
2.899350140E1,-7.085149288E-1,-1.269952774E0,-7.819938660E-2,1.456327091E0
2.900448773E1,5.058681965E-1,-1.820680857E0,7.252883911E-2,1.891042529E0
2.901361249E1,-1.711818874E-1,2.031567335E0,-3.354883194E-1,2.066185250E0
2.902371380E1,-5.126356483E-1,1.948803306E0,-6.682682037E-2,2.016208188E0
2.903375409E1,7.368725538E-1,-1.457570195E0,3.363695145E-1,1.667524058E0
2.904382489E1,-1.006303430E-1,-2.136270761E0,6.941890717E-2,2.139765926E0
2.905389569E1,-3.616874218E-1,8.898383379E-1,-2.754230499E-1,9.992436715E-1
2.906399701E1,2.758347392E-1,6.703867316E-1,1.584444046E-1,7.420295160E-1
2.907406781E1,3.954589367E-3,9.460232854E-1,-1.205120087E-1,9.536764858E-1
2.908410809E1,2.532037795E-1,5.642795563E-2,1.571798325E-1,3.033179319E-1
2.909417889E1,-2.007650137E-1,-2.800833702E0,1.250743866E-2,2.808047801E0
2.910428021E1,-3.282993138E-1,-5.007007122E-1,-2.263164520E-2,5.991609416E-1
2.911435101E1,4.018324316E-1,2.468573570E0,-2.162847519E-1,2.510399145E0
2.912442181E1,-5.558378696E-1,2.515322208E0,1.021575928E-2,2.576025216E0
2.913446209E1,5.799705982E-1,-1.818913937E0,1.093950272E-1,1.912271183E0
2.914456341E1,1.498314738E-1,-2.308523655E0,1.450872421E-1,2.317926065E0
2.915463421E1,-1.060959220E0,5.451158881E-1,-3.064279556E-1,1.231537206E0
2.916467450E1,8.218640089E-1,2.330188751E-1,1.250066757E-1,8.633567711E-1
2.917474530E1,6.370121241E-2,5.822497606E-1,1.266222000E-1,5.992543782E-1
2.918484662E1,-1.623296440E-1,8.365159631E-1,-3.040256500E-1,9.047328145E-1
2.919491742E1,1.231131852E-1,-2.091294289E0,1.041860580E-1,2.097504086E0
2.920590374E1,-8.281575441E-1,1.498903632E-1,-1.822099686E-1,8.611112074E-1
2.921505902E1,1.981074810E-1,2.057739258E0,-1.229181290E-1,2.070904704E0
2.922512982E1,-6.306916475E-2,6.988775730E-1,2.161998749E-1,7.342683212E-1
2.923520062E1,3.912773728E-2,-2.535071373E0,2.489070892E-1,2.547562087E0
2.924527142E1,7.153574228E-1,-8.102329969E-1,-7.935047150E-2,1.083748241E0
2.925531170E1,-7.584582567E-1,1.432809711E0,-2.126722336E-1,1.635063324E0
2.926538250E1,-1.019136310E-1,4.997888803E-1,-1.778087616E-1,5.401770717E-1
2.927548382E1,4.002307355E-1,1.427405119E0,2.933092117E-1,1.511191685E0
2.928555462E1,-4.237349927E-1,-1.767756462E0,-5.437946320E-2,1.818645479E0
2.929562542E1,6.376658082E-1,-2.632855177E0,8.456516266E-2,2.710294326E0
2.930569623E1,-1.872670949E-1,1.077517152E0,2.156543732E-2,1.093881733E0
2.931573651E1,-2.770779133E-1,3.226393938E0,-1.342067719E-1,3.241049440E0
2.932580731E1,5.329443216E-1,1.167223930E0,-9.791755676E-2,1.286867981E0
2.933587811E1,-1.884032190E-1,-2.858224630E0,9.628677368E-2,2.866045176E0
2.934594891E1,-3.256126940E-1,-1.178753614E0,-3.860082626E-1,1.282375175E0
2.935601971E1,9.430733323E-2,4.910359979E-1,2.963094711E-1,5.812138393E-1
2.936609051E1,-3.438961506E-2,3.502652645E-1,1.290483475E-1,3.748624776E-1
2.937616131E1,4.163269103E-1,1.601100445E0,3.853225708E-2,1.654791668E0
2.938623211E1,4.776692390E-2,-7.597260475E-1,1.911506653E-1,7.848591741E-1
2.939630291E1,-6.134231091E-1,-2.775116444E0,-1.050910950E-1,2.844046998E0
2.940722821E1,4.085751474E-1,1.549828768E0,-3.787431717E-1,1.646921143E0
2.941644452E1,-5.192296505E-1,2.901852131E0,1.256961823E-1,2.950617690E0
2.942651532E1,-4.325240850E-3,-6.815049052E-1,1.082019806E-1,6.900545719E-1
2.943658612E1,1.054659367E0,-2.663645029E0,1.369867325E-1,2.868113768E0
2.944665692E1,-9.269126654E-1,-7.762473822E-2,-3.744249344E-1,1.002689743E0
2.945672772E1,2.685785294E-2,8.183211088E-1,8.126926422E-2,8.227851935E-1
2.946679852E1,5.571159124E-1,6.944154501E-1,1.057443619E-1,8.965337848E-1
2.947686932E1,-6.846117973E-1,1.210534215E0,-7.138252258E-3,1.390732668E0
2.948694012E1,5.040761828E-1,-2.332656145E0,7.121658325E-2,2.387561369E0
2.949701092E1,-1.011545956E-1,-1.599344730E0,8.331298828E-2,1.604704606E0
2.950708172E1,-2.852425873E-1,2.054584742E0,-2.943983078E-1,2.095078079E0
2.951715252E1,4.949467480E-1,2.696614027E0,6.450653076E-3,2.741667577E0
2.952722332E1,-6.752649546E-1,-1.438254595E0,1.225261688E-1,1.593603370E0
2.953729413E1,5.721268654E-1,-2.452619553E0,-3.082942963E-2,2.518654854E0
2.954736493E1,-3.431933820E-1,2.496042252E-1,-4.343032837E-3,4.243852361E-1
2.955743573E1,-2.142980695E-1,1.205811977E0,3.282451630E-2,1.225146373E0
2.956750653E1,1.025265574E0,3.648319244E-1,2.232465744E-1,1.110905425E0
2.957757733E1,-2.581012547E-1,8.676285148E-1,-4.514026642E-2,9.063294881E-1
2.958764813E1,-3.877806664E-1,-1.744163990E0,-1.981143951E-1,1.797701639E0
2.959771893E1,-6.415721774E-2,-1.233563900E0,2.476463318E-1,1.259811394E0
2.960873578E1,-1.505343616E-1,2.133923054E0,-3.791418076E-1,2.172564545E0
2.961786053E1,3.462833762E-1,1.956340432E0,7.150268555E-2,1.988037398E0
2.962793133E1,2.647363245E-1,-1.979121923E0,4.700880051E-1,2.051338988E0
2.963803265E1,-1.502634585E-1,-1.913151145E0,-8.368206024E-2,1.920866757E0
2.964810345E1,-1.134385765E-1,1.181321740E0,-1.387424469E-1,1.194838412E0
2.965814374E1,-2.751393616E-1,1.467508674E-1,-4.560184479E-2,3.151460195E-1
2.966821454E1,4.532351494E-1,1.295587420E0,-1.019315720E-1,1.376357116E0
2.967831585E1,5.915138125E-2,-5.250524282E-1,2.584495544E-1,5.881964897E-1
2.968835614E1,-2.425436378E-1,-2.588193893E0,7.393932343E-2,2.600584948E0
2.969842694E1,1.109752059E-1,4.639682174E-1,-3.440189362E-2,4.782943585E-1
2.970849774E1,5.440920591E-3,2.165215015E0,2.922630310E-2,2.165419092E0
2.971856854E1,-4.327465296E-1,1.515011787E0,-2.766628265E-1,1.599710160E0
2.972866986E1,5.907517672E-1,-1.960210800E0,1.468324661E-1,2.052552997E0
2.973871014E1,-2.557603717E-1,-1.588789940E0,-4.031467438E-2,1.609749084E0
2.974878094E1,-5.081801414E-1,9.943832159E-1,-1.338586807E-1,1.124705820E0
2.975888226E1,4.790691435E-1,2.495564818E-1,1.361799240E-1,5.570732929E-1
2.976895306E1,-1.826176941E-1,9.297755361E-1,1.912317276E-1,9.666443727E-1
2.977899334E1,6.086354852E-1,-1.455875039E-1,-2.285480499E-2,6.262229772E-1
2.978909466E1,-1.557243168E-1,-2.673839092E0,1.063518524E-1,2.680480604E0
2.979916546E1,-5.954868793E-1,1.043681383E0,-3.172483444E-1,1.242787981E0
2.980999920E1,4.033604562E-1,2.900910139E0,-1.059093475E-1,2.930733028E0
2.981918499E1,-4.809096456E-2,1.993639469E-1,2.337923050E-1,3.109944792E-1
2.982934735E1,6.113840342E-1,-2.678297520E0,1.565704346E-1,2.751650839E0
2.983944867E1,-1.478753090E-1,-2.514740825E-1,-1.391086578E-1,3.231989168E-1
2.984948895E1,-9.755485654E-1,4.622169137E-1,7.381534576E-2,1.082029659E0
2.985955975E1,8.222839832E-1,4.340803027E-1,-1.855344772E-1,9.481559474E-1
2.986963055E1,-3.617447615E-1,1.472654581E0,2.372388840E-1,1.534878847E0
2.987970135E1,-2.958780229E-1,-1.923039317E0,-1.282424927E-1,1.949889781E0
2.988977215E1,7.965432405E-1,-2.328760147E0,1.144094467E-1,2.463877935E0
2.989984295E1,-6.996554136E-1,1.877745390E0,-7.454776764E-2,2.005243830E0
2.990991375E1,4.426728189E-1,3.243707180E0,-2.855710983E-1,3.286205463E0
2.992001507E1,2.219457924E-1,-4.297372103E-1,3.540458679E-1,5.994017695E-1
2.993008587E1,-5.225917697E-1,-2.534244061E0,2.690029144E-2,2.587705304E0
2.994012616E1,9.425982833E-2,-2.094407082E-1,-3.032054901E-1,3.803733622E-1
2.995019696E1,-6.510114670E-2,2.829980254E-1,2.374649048E-1,3.751208108E-1
2.996026776E1,1.077430248E-1,7.468532324E-1,1.277141571E-1,7.653164156E-1
2.997033856E1,4.281684160E-1,1.323705673E0,6.503200531E-2,1.392750539E0
2.998040936E1,-5.870794058E-1,-2.094812393E0,-1.431217194E-1,2.180225910E0
2.999051068E1,6.258735061E-2,-1.078393698E0,-2.899360657E-2,1.080597415E0
3.000055096E1,2.971527278E-1,2.118438721E0,-2.635135651E-1,2.155347247E0
3.001147625E1,-5.106476545E-1,2.225445747E0,-2.269697189E-1,2.294533734E0
3.002069256E1,7.214333415E-1,-2.154662371E0,2.128200531E-1,2.282176236E0
3.003079388E1,5.956947803E-3,-1.958437443E0,1.947221756E-1,1.968103002E0
3.004086468E1,-9.257733822E-1,1.081995964E0,-9.007453918E-2,1.426844436E0
3.005090496E1,8.466669321E-1,1.016534567E-1,1.310682297E-1,8.627613807E-1
3.006097577E1,-1.941096783E-1,1.201650858E0,3.990936279E-2,1.217881812E0
3.007107708E1,9.413298965E-2,1.235974431E-1,-1.222715378E-1,1.977060359E-1
3.008114789E1,2.339095473E-1,-2.777572393E0,2.162342072E-1,2.795778838E0
3.009118817E1,-6.411969662E-1,8.913377523E-1,-1.936826706E-1,1.114957181E0
3.010128949E1,4.488402903E-1,2.162885904E0,-5.472564697E-2,2.209644301E0
3.011136029E1,-3.541632593E-1,6.940524578E-1,3.544244766E-1,8.560123469E-1
3.012140057E1,3.293941021E-1,-2.640405655E0,-4.099750519E-2,2.661188323E0
3.013147137E1,3.351852298E-1,-7.870779037E-1,-1.512899399E-1,8.687516393E-1
3.014157269E1,-7.625878453E-1,1.315169692E0,7.081031799E-3,1.520283422E0
3.015161297E1,6.352606416E-1,6.053608656E-1,-8.400154114E-2,8.815180765E-1
3.016244671E1,-4.782825708E-2,1.235531569E0,1.774282455E-1,1.249122324E0
3.017178509E1,-3.870217502E-1,-1.655841589E0,-1.091079712E-1,1.703966476E0
3.018185589E1,4.764176011E-1,-2.729491472E0,6.869888306E-2,2.771609093E0
3.019198773E1,-6.868338585E-1,1.990284324E0,-1.922349930E-1,2.114220124E0
3.020211956E1,1.704035401E-1,3.108910561E0,-2.488842010E-1,3.123508538E0
3.021316693E1,3.550890088E-1,-2.516442537E-1,3.559379578E-1,5.622320379E-1
3.022238324E1,-4.210859835E-1,-2.257936478E0,-2.680492401E-2,2.297021778E0
3.023251507E1,2.259387076E-1,-7.697392106E-1,-1.254310608E-1,8.119604073E-1
3.024261639E1,-1.750384271E-1,5.953810215E-1,-3.280639648E-4,6.205780526E-1
3.025274823E1,5.297788978E-2,1.176117420E0,3.151416779E-2,1.177731712E0
3.026291058E1,4.770638943E-1,6.659259796E-1,1.629648209E-1,8.352274555E-1
3.027301190E1,-6.555287838E-1,-2.572691917E0,-5.308532715E-2,2.655424588E0
3.028314374E1,3.244779706E-1,-1.219232917E0,-9.643650055E-2,1.265351673E0
3.029327557E1,4.460433125E-2,2.724640369E0,-1.800117493E-1,2.730944693E0
3.030340741E1,-5.198519230E-1,2.891873360E0,3.253555298E-2,2.938407071E0
3.031421063E1,9.607515931E-1,-2.312975883E0,2.015647888E-1,2.512673760E0
3.032367108E1,-2.747539878E-1,-1.909544110E0,5.250644684E-2,1.929923675E0
3.033377240E1,-5.809392929E-1,3.805559278E-1,-1.916770935E-1,7.204535963E-1
3.034390423E1,6.627478600E-1,-2.153506875E-1,1.219577789E-1,7.074491814E-1
3.035403607E1,-1.826978028E-1,2.264176130E0,-9.098434448E-2,2.273356590E0
3.036401532E1,6.061899662E-2,-5.289843082E-1,-2.546977997E-2,5.330551292E-1
3.037414715E1,1.448130608E-1,-3.262581348E0,2.432718277E-1,3.274841837E0
3.038427899E1,-5.994691849E-1,6.741778255E-1,-3.735170364E-1,9.764189779E-1
3.039441082E1,1.819460094E-1,3.380382061E0,2.476139069E-1,3.394318765E0
3.040451214E1,-3.714678884E-1,7.675795555E-1,2.827548981E-1,8.983969604E-1
3.041543744E1,7.286798954E-1,-2.762010813E0,-1.091270447E-1,2.858598753E0
3.042477582E1,8.702248335E-2,-5.748306513E-1,-1.014328003E-1,5.901625227E-1
3.043490765E1,-8.624552488E-1,3.828094602E-1,1.467704773E-3,9.435964673E-1
3.044503949E1,9.535852671E-1,1.432506442E-1,1.038293839E-1,9.698588297E-1
3.045541546E1,-3.765839934E-1,1.520742893E0,8.532333374E-2,1.568997936E0
3.046527264E1,-3.102225959E-1,-7.147426605E-1,-1.431684494E-1,7.922072549E-1
3.047567914E1,6.403378248E-1,-2.032105923E0,1.075038910E-1,2.133317627E0
3.048581097E1,-4.745543599E-1,1.513011336E0,-2.799034119E-2,1.585934615E0
3.049566815E1,1.852414608E-1,1.668563604E0,-2.347841263E-1,1.695152644E0
3.050579999E1,1.703936458E-1,-1.285255671E0,2.550182343E-1,1.321344177E0
3.051593182E1,-2.293072343E-1,-1.826800466E0,6.947135925E-2,1.842446205E0
3.052594159E1,1.758237183E-1,1.109725595E0,-1.442718506E-2,1.123660544E0
3.053598187E1,-3.067918420E-1,5.473634601E-1,-6.775474548E-2,6.311249458E-1
3.054611371E1,1.576215625E-1,8.128833771E-2,-9.443569183E-2,2.009239923E-1
3.055444500E1,1.576215625E-1,8.128833771E-2,-9.443569183E-2,2.009239923E-1
3.056451581E1,3.057101965E-1,7.289134264E-1,5.972385406E-2,7.926792833E-1
3.057458661E1,-6.782711744E-1,-2.361942530E0,2.208995819E-1,2.467310464E0
3.058468792E1,5.755929947E-1,-6.984388828E-1,7.525348663E-2,9.081779869E-1
3.059475873E1,-2.617259920E-1,3.127980232E0,-2.344865799E-1,3.147657031E0
3.060479901E1,-2.483702302E-1,1.799966812E0,-1.815500259E-1,1.826069196E0
3.061581585E1,5.005144477E-1,-2.582744122E0,2.561502457E-1,2.643235680E0
3.062494061E1,-6.097168922E-1,-1.813321948E0,1.093139648E-1,1.916204770E0
3.063501141E1,9.160724282E-2,7.831175923E-1,-3.878698349E-1,8.786967959E-1
3.064508221E1,2.389905751E-1,1.131372809E0,2.545814514E-1,1.184032366E0
3.065515301E1,-3.840280771E-1,1.919315457E0,1.639080048E-2,1.957426384E0
3.066525433E1,6.303384304E-1,-1.814133406E0,7.890129089E-2,1.922142545E0
3.067523358E1,-3.546255231E-1,-2.952511311E0,-8.919620514E-2,2.975069455E0
3.068539593E1,1.187774539E-2,8.726523519E-1,-1.620244980E-1,8.876458449E-1
3.069543622E1,4.124502540E-1,3.346002817E0,1.020059586E-1,3.372870481E0
3.070553753E1,-6.745936871E-1,1.054896832E0,1.680345535E-1,1.263376262E0
3.071560833E1,8.863790035E-1,-2.575102329E0,-1.424818039E-1,2.727108507E0
3.072564862E1,-3.998808265E-1,-1.415394783E0,-7.547378540E-3,1.470817470E0
3.073571942E1,-5.312063098E-1,5.949727893E-1,-1.866579056E-1,8.191544038E-1
3.074582074E1,7.293345332E-1,8.835367560E-1,1.638326645E-1,1.157327612E0
3.075586102E1,-4.868930280E-1,1.544924140E0,2.238941193E-2,1.619986637E0
3.076593182E1,8.074206114E-2,-2.072469473E0,-7.845115662E-2,2.075524893E0
3.077600262E1,2.394764423E-1,-1.447350264E0,5.434894562E-2,1.468034591E0
3.078610394E1,-7.243461609E-1,2.080000877E0,-4.004993439E-1,2.238633676E0
3.079614422E1,5.842871666E-1,1.768233895E0,1.804513931E-1,1.870990461E0
3.080621502E1,8.515036106E-2,-1.762290716E0,2.837944031E-1,1.787025018E0
3.081723187E1,-1.190424562E-1,-1.609825134E0,-2.440891266E-1,1.632570847E0
3.082635663E1,2.379840612E-2,4.920874834E-1,1.112070084E-1,5.050578721E-1
3.083645794E1,-4.792231619E-1,6.480992436E-1,-1.621332169E-1,8.221767745E-1
3.084649823E1,6.754339933E-1,8.631475568E-1,-2.122774124E-1,1.116376497E0
3.085659954E1,-3.873946965E-1,5.485473275E-1,8.468341827E-2,6.768678621E-1
3.086667035E1,-2.281009257E-1,-2.984730721E0,1.703910828E-1,2.998279611E0
3.087671063E1,5.247396231E-1,-3.717973232E-1,3.271102905E-3,6.431140037E-1
3.088678143E1,-4.370275736E-1,3.255669117E0,-1.507415771E-1,3.288327466E0
3.089688275E1,-1.975104213E-2,1.413088083E0,4.405879974E-2,1.413912732E0
3.090692303E1,6.786932945E-1,-2.820169926E0,1.652526855E-1,2.905390068E0
3.091699383E1,-8.060544729E-1,-8.943268657E-1,-2.267541885E-1,1.225137469E0
3.092709515E1,1.546763182E-1,7.966473699E-1,-2.189731598E-2,8.118197385E-1
3.093716595E1,3.121114969E-1,9.775054455E-2,3.375711441E-1,4.700245023E-1
3.094723675E1,-1.085237563E-1,1.863847971E0,-8.274745941E-2,1.868837555E0
3.095727704E1,2.179600000E-1,-1.111526012E0,-7.246685028E-2,1.135010168E0
3.096728680E1,-5.345425606E-1,-2.867549181E0,6.417560577E-2,2.917651892E0
3.097741864E1,2.348700762E-1,1.483059525E0,-2.237920761E-1,1.518127927E0
3.098748944E1,-1.426865160E-1,3.221491337E0,1.441326141E-1,3.227869280E0
3.099759076E1,-4.659886658E-1,-3.013656139E-1,2.535343170E-2,5.555262968E-1
3.100763104E1,9.902516603E-1,-2.636950016E0,8.120822906E-2,2.817924505E0
3.101864789E1,-6.078670025E-1,-2.404446602E-1,-1.251688004E-1,6.655697979E-1
3.102780316E1,-7.033127546E-2,4.398973584E-1,-1.157894135E-1,4.602861746E-1
3.103784344E1,7.472546101E-1,8.123226166E-1,2.265567780E-1,1.126758829E0
3.104791424E1,-5.951236486E-1,1.257958412E0,2.444639206E-1,1.412938121E0
3.105801556E1,3.082337677E-1,-2.377068996E0,-2.427701950E-1,2.409232749E0
