"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.966291542E1,-2.649635952E0,-3.229615425E0,1.976167102E0,4.621279356E0
3.967293442E1,-1.253370994E0,4.222403061E-1,1.583518385E0,2.063190781E0
3.968295442E1,1.997727979E0,2.726722135E0,1.710614634E0,3.788420925E0
3.969297342E1,3.737708353E0,6.501466459E-1,-7.124003137E0,8.071218935E0
3.970299242E1,3.717366474E0,-2.529756922E-1,-5.506763860E0,6.648853917E0
3.971301242E1,2.747387365E-1,2.102680383E0,6.643758452E-1,2.222192933E0
3.972303142E1,-2.715477355E0,-2.973034340E-1,4.711496923E0,5.446137149E0
3.973305042E1,-2.999609935E0,-2.614704686E0,2.542234880E0,4.722001540E0
3.974307042E1,-2.471167821E0,-3.004906343E0,1.277654042E0,4.094939851E0
3.975308942E1,-7.394846459E-1,1.490437143E0,3.063130578E0,3.485829795E0
3.976310842E1,2.460120091E0,2.245764674E0,-1.138829448E0,3.520309979E0
3.977312842E1,3.968966316E0,3.375884110E-1,-6.562034258E0,7.676389331E0
3.978314742E1,3.337331663E0,1.766087168E-1,-4.866099644E0,5.903210907E0
3.979316642E1,-6.110329759E-1,2.043524103E0,1.765469702E0,2.768796729E0
3.980318642E1,-2.844934124E0,-9.851266140E-1,4.737285483E0,5.613020431E0
3.981320542E1,-2.996173819E0,-2.839038962E0,2.008641368E0,4.590407381E0
3.982322442E1,-2.355652421E0,-2.514468791E0,1.428035073E0,3.729736693E0
3.983324442E1,-5.289274335E-2,2.250120265E0,3.721708324E0,4.349362217E0
3.984326342E1,2.851903421E0,1.809122091E0,-3.046656632E0,4.548449461E0
3.985328342E1,4.108061929E0,3.926346838E-2,-6.912183073E0,8.040894805E0
3.986330242E1,2.791057295E0,7.347833383E-1,-3.143198841E0,4.267271532E0
3.987332142E1,-1.320106874E0,1.706998131E0,2.210841594E0,3.089392389E0
3.988334142E1,-2.953145328E0,-1.466662365E0,4.783369728E0,5.809715293E0
3.989336042E1,-2.988556651E0,-3.119825765E0,2.045271835E0,4.779949848E0
3.990337942E1,-2.097621665E0,-1.843504304E0,9.236109817E-1,2.941357172E0
3.991339942E1,6.010829517E-1,2.823880055E0,4.433482869E0,5.290687066E0
3.992341842E1,3.109586121E0,1.330830960E0,-5.091072435E0,6.112254530E0
3.993343742E1,4.194222406E0,-1.278055161E-1,-6.661476685E0,7.872935124E0
3.994345742E1,2.089149342E0,1.236510109E0,-2.109951396E0,3.216426140E0
3.995347642E1,-1.770801340E0,1.270743218E0,3.242095138E0,3.906623426E0
3.996349542E1,-3.015765207E0,-1.870532473E0,4.434285107E0,5.679490816E0
3.997351542E1,-2.930386211E0,-3.382825339E0,1.698690991E0,4.787089064E0
3.998353442E1,-1.887281823E0,-9.616746014E-1,1.293716344E0,2.482005781E0
3.999355342E1,1.267767862E0,3.055579484E0,3.403217504E0,4.746123757E0
4.000357342E1,3.377590035E0,9.931127411E-1,-5.724627607E0,6.720546748E0
4.001359242E1,4.203971761E0,-2.517577171E-1,-6.748705448E0,7.954984961E0
4.002361142E1,1.280803060E0,1.688996308E0,-6.500840807E-1,2.217154555E0
4.003363142E1,-2.203648934E0,6.502565736E-1,3.475318351E0,4.166142085E0
4.004365042E1,-3.044163380E0,-2.112238827E0,3.858252504E0,5.349261251E0
4.005366942E1,-2.752373285E0,-3.448794796E0,1.839221803E0,4.780426873E0
4.006368942E1,-1.546757086E0,-6.739851594E-2,1.611720675E0,2.234869924E0
4.007370842E1,1.848865762E0,2.993167473E0,2.178276111E0,4.137903206E0
4.008372842E1,3.609275723E0,6.791961980E-1,-6.500558971E0,7.466287274E0
4.009374742E1,4.020755105E0,-2.020780188E-1,-6.504117587E0,7.649238702E0
4.010376642E1,5.663042977E-1,1.954061703E0,5.246800160E-1,2.101034701E0
4.011378642E1,-2.494271924E0,9.084760487E-2,4.298071879E0,4.970218063E0
4.012380542E1,-3.108321953E0,-2.519518447E0,2.939063187E0,4.964648123E0
4.013382442E1,-2.515371017E0,-3.181261291E0,1.551825306E0,4.342312349E0
4.014384442E1,-1.158585874E0,8.780635107E-1,2.524794974E0,2.913401177E0
4.015386342E1,2.310921075E0,2.624480061E0,1.559826636E-1,3.500368894E0
4.016388242E1,3.843492670E0,4.426757401E-1,-6.687341259E0,7.725861170E0
4.017390242E1,3.714356327E0,-2.785262704E-2,-5.626614239E0,6.742106977E0
4.018392142E1,-2.533850338E-1,2.027081147E0,1.187084180E0,2.362716827E0
4.019394042E1,-2.746078758E0,-4.926495534E-1,5.061483185E0,5.779469194E0
4.020396042E1,-3.067359869E0,-2.866446031E0,2.046231948E0,4.670361292E0
4.021397942E1,-2.330671215E0,-2.742012604E0,1.444008497E0,3.877605185E0
4.022399842E1,-4.698947848E-1,1.902106268E0,3.485962622E0,3.998842929E0
4.023401842E1,2.691601126E0,2.059557753E0,-2.012737927E0,3.941777356E0
4.024403742E1,3.963949405E0,1.449606621E-1,-7.039517888E0,8.080143599E0
4.025405642E1,3.153023625E0,4.843880224E-1,-4.023699471E0,5.134817150E0
4.026407642E1,-1.006354638E0,1.870941778E0,2.003908632E0,2.920414799E0
4.027409554E1,-2.893228617E0,-1.237782463E0,5.108774296E0,6.000204335E0
4.028411554E1,-3.013932982E0,-3.038398025E0,1.797783755E0,4.641947976E0
4.029413454E1,-2.214684530E0,-2.173132900E0,1.179858191E0,3.319548090E0
4.030415354E1,2.705379140E-1,2.652054945E0,4.114601455E0,4.902706531E0
4.031417354E1,2.967327750E0,1.548819253E0,-4.093779520E0,5.287996389E0
4.032419254E1,4.238393442E0,-6.416149735E-2,-6.961616603E0,8.150595156E0
4.033421154E1,2.389361473E0,9.979454648E-1,-2.554163200E0,3.637127032E0
4.034423154E1,-1.571807289E0,1.527808453E0,2.788257648E0,3.546710805E0
4.035425054E1,-3.028862678E0,-1.736836472E0,4.753029696E0,5.897618277E0
4.036426954E1,-2.925641780E0,-3.252271632E0,1.665865892E0,4.680999868E0
4.037428954E1,-2.041186824E0,-1.418934467E0,1.069641684E0,2.706280105E0
4.038430854E1,1.046819125E0,3.059208266E0,4.170540597E0,5.277119893E0
4.039432754E1,3.216467669E0,1.106921777E0,-5.572643269E0,6.528804875E0
4.040434754E1,4.298563630E0,-2.256779659E-1,-6.832373257E0,8.075264958E0
4.041436654E1,1.589448631E0,1.485464671E0,-1.136306959E0,2.454413524E0
4.042438554E1,-2.048061396E0,1.036498497E0,3.232726729E0,3.964770702E0
4.043440554E1,-3.101775411E0,-2.140949825E0,4.081873419E0,5.555750846E0
4.044442454E1,-2.721077818E0,-3.341287304E0,1.822878835E0,4.678819572E0
4.045444354E1,-1.767933865E0,-5.007128638E-1,1.589080256E0,2.429296109E0
4.046446354E1,1.647870501E0,3.075083456E0,2.812538795E0,4.481293332E0
4.047448254E1,3.465462576E0,7.813382846E-1,-6.398941380E0,7.318905052E0
4.048450154E1,4.138259874E0,-2.788133687E-1,-6.734628861E0,7.909371503E0
4.049452154E1,8.619833753E-1,1.895136972E0,2.605390656E-1,2.098199249E0
4.050454054E1,-2.388422410E0,3.743978029E-1,4.016321454E0,4.687811147E0
4.051455954E1,-3.062318400E0,-2.405435176E0,3.014811527E0,4.924733588E0
4.052457954E1,-2.643445213E0,-3.326295043E0,1.876625272E0,4.644756583E0
4.053459854E1,-1.346505153E0,5.309371215E-1,2.209041821E0,2.640991503E0
4.054461854E1,2.135257853E0,2.806820803E0,1.124669831E0,3.701682232E0
4.055463754E1,3.730865064E0,4.919455487E-1,-7.103990457E0,8.039156981E0
4.056465654E1,3.823604243E0,-9.234741569E-2,-5.701694827E0,6.865697441E0
4.057467654E1,1.426974790E-1,2.038175654E0,1.015984125E0,2.281829597E0
4.058469554E1,-2.646044885E0,-3.013368434E-1,4.612750314E0,5.326332968E0
4.059471454E1,-3.014686688E0,-2.602267073E0,2.311779739E0,4.604829564E0
4.060473454E1,-2.523230259E0,-3.054588965E0,1.563022724E0,4.259136617E0
4.061475354E1,-7.555479705E-1,1.441052729E0,3.093812088E0,3.495591358E0
4.062477254E1,2.507690114E0,2.337830254E0,-9.563635755E-1,3.559296461E0
4.063479254E1,3.969740780E0,2.691888517E-1,-6.911094321E0,7.974617810E0
4.064481154E1,3.325253654E0,2.266287231E-1,-4.864301040E0,5.896617425E0
4.065483054E1,-5.794675131E-1,1.974680740E0,1.805010914E0,2.737373014E0
4.066485054E1,-2.892088410E0,-9.318245655E-1,5.048274325E0,5.892159711E0
4.067486954E1,-2.935943112E0,-2.828847849E0,1.696939166E0,4.416077971E0
4.068488854E1,-2.321508482E0,-2.500088734E0,1.437692335E0,3.702270190E0
4.069490854E1,6.009110436E-4,2.302220711E0,3.732421592E0,4.385338243E0
4.070492754E1,2.739624893E0,1.708240079E0,-3.006148292E0,4.411412050E0
4.071494654E1,4.150510668E0,1.150147319E-1,-6.961823595E0,8.105982664E0
4.072496654E1,2.676698036E0,6.491777623E-1,-3.117045414E0,4.159581260E0
4.073498554E1,-1.263255566E0,1.755807179E0,2.285366696E0,3.146676725E0
4.074500454E1,-3.006919247E0,-1.522639514E0,5.024090241E0,6.049915471E0
4.075502454E1,-2.918376030E0,-3.062939959E0,1.705815239E0,4.561614349E0
4.076504354E1,-2.126639349E0,-1.780774205E0,9.236367095E-1,2.923500720E0
4.077506354E1,6.833338340E-1,2.889292272E0,4.096330075E0,5.059137777E0
4.078508254E1,3.083843462E0,1.253300389E0,-4.797992445E0,5.839656143E0
4.079510154E1,4.245532015E0,-1.370797849E-1,-6.764435627E0,7.987547954E0
4.080512154E1,1.960056269E0,1.232470268E0,-1.811096696E0,2.939536490E0
4.081514054E1,-1.857976601E0,1.254737635E0,3.100065100E0,3.825813274E0
4.082515954E1,-3.077260959E0,-2.011508258E0,4.311568422E0,5.666155905E0
4.083517954E1,-2.804469638E0,-3.207498917E0,1.845148541E0,4.643024057E0
4.084519854E1,-1.858912886E0,-8.965296024E-1,1.234360088E0,2.404780089E0
4.085521754E1,1.375651330E0,3.068024697E0,3.368921245E0,4.759708235E0
4.086523754E1,3.397867009E0,9.091566646E-1,-6.313756803E0,7.227419389E0
4.087525654E1,4.146888025E0,-2.562238204E-1,-6.428917716E0,7.654626962E0
4.088527554E1,1.237970890E0,1.724932126E0,-4.408215880E-1,2.168475602E0
4.089529554E1,-2.305827712E0,6.240797585E-1,3.876671233E0,4.553558700E0
4.090531454E1,-3.038005969E0,-2.306505550E0,3.273713372E0,5.026594012E0
4.091533354E1,-2.811539506E0,-3.295922851E0,1.954096202E0,4.752510263E0
4.092535354E1,-1.387023434E0,7.857897699E-2,1.567884099E0,2.094819613E0
4.093537254E1,1.901639076E0,2.942448725E0,2.213751168E0,4.144264700E0
4.094539154E1,3.759812289E0,6.355093110E-1,-7.001943680E0,7.972908869E0
4.095541154E1,3.845470490E0,-2.158195603E-1,-6.150124812E0,7.256600897E0
4.096543054E1,4.973372662E-1,2.040596986E0,5.441114831E-1,2.169663044E0
4.097544954E1,-2.675350252E0,-5.926913202E-2,4.612798262E0,5.332815355E0
4.098546954E1,-3.004802263E0,-2.553619409E0,2.753081968E0,4.809289869E0
4.099548854E1,-2.615106390E0,-3.139620929E0,1.420240735E0,4.325862313E0
4.100550754E1,-8.570851627E-1,1.052764281E0,2.719742314E0,3.039721346E0
4.101552754E1,2.304381988E0,2.552649356E0,-1.786347588E-1,3.443559997E0
4.102554654E1,3.956279320E0,3.985304314E-1,-6.832681990E0,7.905473783E0
4.103556554E1,3.438758927E0,3.907577276E-2,-5.165291144E0,6.205386569E0
4.104558554E1,-2.305517663E-1,2.076186649E0,1.081471771E0,2.352293840E0
4.105560454E1,-2.865144441E0,-7.435149854E-1,5.217285755E0,5.998494632E0
4.106562354E1,-2.930939650E0,-2.772574246E0,1.877723379E0,4.450103400E0
4.107564354E1,-2.504330012E0,-2.733763937E0,1.696911099E0,4.077332627E0
4.108566254E1,-3.093990939E-1,1.978156909E0,3.340043017E0,3.894190533E0
4.109568254E1,2.684755206E0,2.026647869E0,-2.388382941E0,4.125479994E0
4.110570154E1,4.134536659E0,1.696750885E-1,-6.803107942E0,7.962754592E0
4.111572054E1,2.968500994E0,4.619382226E-1,-3.851935172E0,4.884955439E0
4.112574054E1,-9.699662456E-1,1.899686106E0,2.165535028E0,3.039602569E0
4.113575954E1,-3.020588283E0,-1.331025673E0,4.696377193E0,5.740343339E0
4.114577854E1,-2.938510040E0,-2.980298921E0,1.925106876E0,4.606849183E0
4.115579854E1,-2.175225034E0,-2.150969029E0,1.076463046E0,3.242999291E0
4.116581754E1,3.403583832E-1,2.651308256E0,4.409357257E0,5.156327251E0
4.117583654E1,2.991469734E0,1.535341421E0,-4.406064105E0,5.542523373E0
4.118585654E1,4.134539875E0,-8.915542066E-2,-6.626808543E0,7.811335362E0
4.119587554E1,2.347522745E0,1.051529349E0,-2.818026992E0,3.815475480E0
4.120589454E1,-1.673364362E0,1.423484185E0,3.069844351E0,3.774970179E0
4.121591454E1,-2.979881137E0,-1.748647263E0,4.589764910E0,5.744858638E0
4.122593354E1,-2.856532954E0,-3.178162851E0,1.816279668E0,4.643207023E0
4.123595254E1,-1.899140268E0,-1.318195712E0,8.084500694E-1,2.449074357E0
4.124597254E1,9.528426746E-1,3.047990382E0,4.007623136E0,5.124372911E0
4.125599154E1,3.350569467E0,1.032523559E0,-5.630099180E0,6.632528735E0
4.126601054E1,4.136419170E0,-2.544082600E-1,-6.676395271E0,7.858049435E0
4.127603017E1,1.644651317E0,1.598615311E0,-8.023654568E-1,2.429864027E0
4.128604917E1,-2.230866553E0,8.285720927E-1,3.371534951E0,4.126808115E0
4.129606817E1,-3.036672512E0,-2.171186362E0,3.749240524E0,5.290768816E0
4.130608817E1,-2.824946002E0,-3.276765618E0,1.847537713E0,4.704349948E0
4.131610717E1,-1.504878304E0,-2.519319642E-1,1.583999026E0,2.199359302E0
4.132612617E1,1.664147249E0,2.976143889E0,2.543010221E0,4.253671297E0
4.133614617E1,3.608238719E0,7.485430062E-1,-6.529210328E0,7.497352252E0
4.134616517E1,3.957765098E0,-2.867527181E-1,-6.334223228E0,7.474524439E0
4.135618417E1,7.764608297E-1,1.947964811E0,-1.649966399E-2,2.097076671E0
4.136620417E1,-2.562537874E0,1.633343679E-1,4.447601556E0,5.135604937E0
4.137622317E1,-2.991127087E0,-2.455580313E0,2.960796118E0,4.872681970E0
4.138624317E1,-2.634297244E0,-3.241115729E0,1.799509853E0,4.547811435E0
4.139626217E1,-1.121040756E0,7.599708045E-1,2.127990056E0,2.522425357E0
4.140628117E1,2.170974693E0,2.651144534E0,6.675847971E-1,3.491041094E0
4.141630117E1,3.854198922E0,5.046702594E-1,-6.980070416E0,7.989425787E0
4.142632017E1,3.672267192E0,-6.584841907E-2,-5.509817276E0,6.621779878E0
4.143633917E1,-3.105416033E-2,2.041624342E0,1.235738862E0,2.386680718E0
4.144635917E1,-2.762856466E0,-4.566991174E-1,4.472302533E0,5.276688345E0
4.145637817E1,-3.043336583E0,-2.725576081E0,2.443437985E0,4.760362562E0
4.146639717E1,-2.437705083E0,-2.899177575E0,1.429517927E0,4.048599533E0
4.147641717E1,-5.341450867E-1,1.702587576E0,3.450770570E0,3.884833710E0
4.148643617E1,2.588586343E0,2.167363452E0,-1.515229923E0,3.700562837E0
4.149645517E1,4.012047139E0,3.033494550E-1,-7.106974876E0,8.166862006E0
4.150647517E1,3.159909306E0,2.733561623E-1,-4.595077690E0,5.583411985E0
4.151649417E1,-7.249807736E-1,1.954503753E0,2.001545187E0,2.889959373E0
4.152651317E1,-2.841896203E0,-1.029391791E0,5.080072653E0,5.911273945E0
4.153653317E1,-3.025015210E0,-3.000805106E0,2.080345774E0,4.741664987E0
4.154655217E1,-2.291976535E0,-2.338531335E0,8.942076731E-1,3.394332424E0
4.155657117E1,-3.331801951E-2,2.401354405E0,4.092970265E0,4.745526173E0
4.156659117E1,2.919068048E0,1.723534057E0,-3.567890300E0,4.921521015E0
4.157661017E1,4.137576334E0,-2.057342827E-2,-6.721367376E0,7.892828428E0
4.158662917E1,2.649086606E0,7.797244531E-1,-3.098046641E0,4.150123259E0
4.159664917E1,-1.377317056E0,1.671100904E0,2.393546033E0,3.227792298E0
4.160666817E1,-2.999132218E0,-1.544464247E0,4.866091458E0,5.921064933E0
4.161668717E1,-2.927529554E0,-3.198979524E0,1.760438758E0,4.680068793E0
4.162670717E1,-2.067209419E0,-1.591839557E0,1.182951368E0,2.864730685E0
4.163672617E1,7.615169545E-1,2.863572709E0,3.998763435E0,4.976953460E0
4.164674517E1,3.165355695E0,1.267095140E0,-4.990345960E0,6.043886131E0
4.165676517E1,4.128074317E0,-2.178894746E-1,-6.839001660E0,7.991271307E0
4.166678417E1,1.889722889E0,1.353142181E0,-1.652632474E0,2.851883667E0
4.167680317E1,-1.890200753E0,1.118985168E0,3.278226253E0,3.946106189E0
4.168682317E1,-3.043550591E0,-1.949365219E0,4.250628741E0,5.579522350E0
4.169684217E1,-2.764314469E0,-3.291308813E0,1.969377315E0,4.727853128E0
4.170686117E1,-1.815375834E0,-7.255681264E-1,8.395701206E-1,2.127655168E0
4.171688117E1,1.370241632E0,2.990363733E0,3.366688778E0,4.706849341E0
4.172690017E1,3.457358628E0,9.635147202E-1,-6.349413124E0,7.293609279E0
4.173691917E1,4.125417927E0,-3.928674030E-1,-6.095056905E0,7.370423091E0
4.174693917E1,1.156497541E0,1.818653637E0,-3.647422957E-1,2.185869291E0
4.175695817E1,-2.444611521E0,5.342799747E-1,3.803679271E0,4.552972279E0
4.176697717E1,-3.102363641E0,-2.366961082E0,3.359286203E0,5.148977444E0
4.177699717E1,-2.578396400E0,-3.258183167E0,1.482652745E0,4.411592083E0
4.178701617E1,-1.349497904E0,3.609024292E-1,2.248899951E0,2.647441434E0
4.179703617E1,1.998433007E0,2.771808845E0,1.373949498E0,3.682987372E0
4.180705517E1,3.670967648E0,5.584202045E-1,-6.737536097E0,7.692998717E0
4.181707417E1,3.892238860E0,-1.514610118E-1,-6.121403289E0,7.255621407E0
4.182709417E1,2.364946936E-1,2.015591953E0,1.005683670E0,2.264937153E0
4.183711317E1,-2.633340639E0,-2.101577014E-1,4.619079341E0,5.321141150E0
4.184713217E1,-3.031154494E0,-2.605557886E0,2.350179573E0,4.636827956E0
4.185715217E1,-2.517943499E0,-3.023299929E0,1.586953039E0,4.242499485E0
4.186717117E1,-7.615641707E-1,1.368457208E0,2.842516301E0,3.245389659E0
4.187719017E1,2.452663430E0,2.344729384E0,-6.308175051E-1,3.451267087E0
4.188721017E1,3.887057642E0,3.289251763E-1,-7.011337817E0,8.023482216E0
4.189722917E1,3.482329747E0,1.603207129E-1,-4.851630124E0,5.974164214E0
4.190724817E1,-5.428642720E-1,2.013764699E0,1.703909047E0,2.693186944E0
4.191726817E1,-2.899481045E0,-8.828605664E-1,4.843434666E0,5.713605909E0
4.192728717E1,-3.020421930E0,-2.857878106E0,2.186560446E0,4.698027510E0
4.193730617E1,-2.348092556E0,-2.577618136E0,1.107947963E0,3.658579314E0
4.194732617E1,-1.430107619E-1,2.166773468E0,3.825481199E0,4.398825496E0
4.195734517E1,2.786912203E0,1.928452068E0,-2.719202031E0,4.345096857E0
4.196736417E1,4.133259335E0,2.671592832E-2,-7.033492917E0,8.158098374E0
4.197738417E1,2.810482622E0,7.093760169E-1,-3.611082512E0,4.630544656E0
4.198740317E1,-1.145969629E0,1.722894371E0,2.443439155E0,3.201875436E0
4.199742217E1,-2.984367998E0,-1.322348405E0,4.946669598E0,5.926600861E0
4.200744217E1,-2.942940768E0,-3.199599913E0,1.651877013E0,4.650487892E0
4.201746117E1,-2.202219728E0,-1.903520125E0,1.221640055E0,3.156828317E0
4.202748017E1,5.148433913E-1,2.750696304E0,4.317729049E0,5.145306406E0
4.203750017E1,3.017664968E0,1.427411175E0,-4.701808087E0,5.766350996E0
4.204751917E1,4.238277667E0,-1.379644686E-1,-6.802940712E0,8.016360403E0
4.205753817E1,2.117105611E0,1.182043880E0,-2.205938119E0,3.278037047E0
4.206755817E1,-1.686421486E0,1.330056204E0,2.877216017E0,3.590465004E0
4.207757717E1,-3.005995679E0,-1.764369256E0,4.661894993E0,5.820848205E0
4.208759617E1,-2.850259184E0,-3.364828194E0,1.644272125E0,4.706344336E0
4.209761617E1,-2.029329109E0,-1.071657220E0,1.236663891E0,2.606906866E0
4.210763517E1,1.220080310E0,3.040799477E0,3.556691712E0,4.835815687E0
4.211765417E1,3.277734794E0,9.909071714E-1,-5.694303946E0,6.644587259E0
4.212767417E1,4.257575818E0,-2.027755916E-1,-6.876791046E0,8.090631920E0
4.213769317E1,1.366667083E0,1.581997524E0,-5.070997775E-1,2.151196241E0
4.214771217E1,-2.168180455E0,7.857558560E-1,3.495612867E0,4.187807071E0
4.215773217E1,-3.091395434E0,-2.197384227E0,3.689106588E0,5.291004686E0
4.216775117E1,-2.672742394E0,-3.324074855E0,1.749761742E0,4.610281087E0
4.217777017E1,-1.588757198E0,-1.404232228E-1,1.641273673E0,2.288590698E0
4.218779017E1,1.793931609E0,2.945291056E0,2.318652556E0,4.155608223E0
4.219780917E1,3.570133876E0,6.802720857E-1,-6.460447072E0,7.412557074E0
4.220782817E1,4.008546996E0,-1.716707432E-1,-6.332985957E0,7.496974789E0
4.221784817E1,5.543034723E-1,1.881771407E0,3.045779550E-1,1.985216285E0
4.222786717E1,-2.480656098E0,1.393660462E-1,4.302015241E0,4.967938476E0
4.223788617E1,-3.081598424E0,-2.509179400E0,2.855141609E0,4.893267182E0
4.224790617E1,-2.523663246E0,-3.156850335E0,1.746991332E0,4.403017026E0
4.225792517E1,-1.046888268E0,9.177292675E-1,2.202871839E0,2.605925247E0
4.226794417E1,2.222159464E0,2.576727605E0,3.270932436E-1,3.418260936E0
4.227796396E1,3.821871420E0,4.329448038E-1,-6.924465734E0,7.921008020E0
4.228798296E1,3.694383408E0,-1.558282971E-2,-5.209408386E0,6.386442462E0
4.229800196E1,-2.266374940E-1,2.059851868E0,1.166830595E0,2.378202663E0
4.230802196E1,-2.837748481E0,-5.992296767E-1,4.805672178E0,5.613054225E0
4.231804096E1,-3.040426424E0,-2.775287939E0,2.195282153E0,4.665370266E0
4.232806096E1,-2.381943549E0,-2.797999109E0,1.326574187E0,3.906693379E0
4.233807996E1,-3.446817048E-1,1.901642584E0,3.503123031E0,4.000865027E0
4.234809896E1,2.607409992E0,2.046534249E0,-1.841629686E0,3.791897836E0
4.235811896E1,4.104198673E0,1.906011039E-1,-7.306253833E0,8.382250330E0
4.236813796E1,2.996863206E0,4.280945385E-1,-3.901195625E0,4.937993653E0
4.237815696E1,-9.693351848E-1,1.902066507E0,2.100484754E0,2.994913004E0
4.238817696E1,-2.923834698E0,-1.270867764E0,5.040437887E0,5.964053010E0
4.239819596E1,-2.888937638E0,-2.962663134E0,1.668755586E0,4.461847008E0
4.240821496E1,-2.312129548E0,-2.228527082E0,1.248117417E0,3.445297243E0
4.241823496E1,3.396461923E-1,2.663262888E0,4.064248742E0,4.870980043E0
4.242825396E1,2.924274701E0,1.528897789E0,-4.049937097E0,5.224069435E0
4.243827296E1,4.251479218E0,-2.436300874E-2,-6.951469345E0,8.148533313E0
4.244829296E1,2.331558384E0,9.575037825E-1,-2.405717597E0,3.484315593E0
4.245831196E1,-1.504484787E0,1.517017416E0,2.638470694E0,3.395046968E0
4.246833096E1,-3.060617737E0,-1.741186801E0,4.644229385E0,5.828205469E0
4.247835096E1,-2.907313098E0,-3.203787104E0,1.826568428E0,4.696070004E0
4.248836996E1,-2.066997457E0,-1.447544308E0,1.138448210E0,2.768379912E0
4.249838896E1,1.029188161E0,3.030607780E0,3.928054225E0,5.066894688E0
4.250840896E1,3.226504707E0,1.126365523E0,-5.441373278E0,6.425540838E0
4.251842796E1,4.249172199E0,-2.204505551E-1,-6.868609622E0,8.079719114E0
4.252844696E1,1.641621143E0,1.486645224E0,-1.228972464E0,2.532865436E0
4.253846696E1,-2.018611894E0,1.005951473E0,3.424651058E0,4.100605713E0
4.254848596E1,-3.049868216E0,-2.082585842E0,3.930002518E0,5.392937948E0
4.255850496E1,-2.771154542E0,-3.356570172E0,1.945864491E0,4.767834879E0
4.256852496E1,-1.723950817E0,-5.278281569E-1,1.354893422E0,2.255292701E0
4.257854396E1,1.562182041E0,3.081966798E0,2.952441616E0,4.544870028E0
4.258856296E1,3.488816940E0,7.653098971E-1,-6.346657916E0,7.282692468E0
4.259858296E1,4.110688498E0,-2.270339352E-1,-6.478141916E0,7.675651570E0
4.260860196E1,8.988885154E-1,1.837344847E0,-1.908133578E-1,2.054323827E0
4.261862096E1,-2.394934162E0,3.486513430E-1,4.108961231E0,4.768734611E0
4.262864096E1,-3.052483968E0,-2.284646904E0,3.203936208E0,4.980208537E0
4.263865996E1,-2.679192165E0,-3.377201487E0,1.808164902E0,4.674721474E0
4.264867896E1,-1.259819011E0,4.881220543E-1,1.969642779E0,2.388493198E0
4.265869896E1,2.032651644E0,2.808616483E0,1.228634495E0,3.678252571E0
4.266871796E1,3.784784286E0,5.372994769E-1,-6.819538618E0,7.817889087E0
4.267873796E1,3.748042137E0,-9.788882196E-2,-5.863929334E0,6.960105553E0
4.268875696E1,2.097340523E-1,1.957793396E0,7.803822649E-1,2.118003738E0
4.269877596E1,-2.679128723E0,-2.912942505E-1,4.825187845E0,5.526754997E0
4.270879596E1,-2.960999601E0,-2.550021032E0,2.355770681E0,4.562869865E0
4.271881496E1,-2.586525784E0,-3.073150951E0,1.708062909E0,4.364842643E0
4.272883396E1,-6.922218941E-1,1.471897961E0,2.779993193E0,3.220872073E0
4.273885396E1,2.428225869E0,2.312397789E0,-1.000491343E0,3.499206672E0
4.274887296E1,4.038955441E0,2.925584185E-1,-6.652273167E0,7.787906636E0
4.275889196E1,3.364897776E0,2.172006726E-1,-4.886425735E0,5.936907414E0
4.276891196E1,-6.476615793E-1,1.983672003E0,1.716818529E0,2.702200215E0
4.277893096E1,-2.916109942E0,-9.532195276E-1,4.864888101E0,5.751474671E0
4.278894996E1,-2.951403151E0,-2.833922648E0,2.089017195E0,4.594114819E0
4.279896996E1,-2.314039541E0,-2.508303487E0,1.191147995E0,3.614581432E0
4.280898896E1,-4.516864456E-3,2.296551835E0,3.912233999E0,4.536490449E0
4.281900796E1,2.770349380E0,1.795221505E0,-3.153275932E0,4.565173058E0
4.282902796E1,4.107467852E0,7.132258236E-2,-7.087633456E0,8.192125919E0
4.283904696E1,2.715919989E0,6.563751000E-1,-3.077873747E0,4.156964814E0
4.284906596E1,-1.333319974E0,1.764951639E0,2.424772503E0,3.282120981E0
4.285908596E1,-2.962701141E0,-1.544473017E0,4.954537611E0,5.975821106E0
4.286910496E1,-2.944711597E0,-3.074888159E0,1.632661893E0,4.559807939E0
4.287912396E1,-2.114475971E0,-1.807393069E0,9.711231172E-1,2.946312687E0
4.288914396E1,6.580133437E-1,2.955185130E0,4.224588751E0,5.197427327E0
4.289916296E1,3.176272154E0,1.223840947E0,-4.794348460E0,5.879818758E0
4.290918196E1,4.199860583E0,-1.339047468E-1,-6.946479331E0,8.118517999E0
4.291920196E1,1.932912178E0,1.278160411E0,-1.800853543E0,2.934777165E0
4.292922096E1,-1.878018225E0,1.208965046E0,3.141068115E0,3.854200026E0
4.293923996E1,-3.002131547E0,-1.930049527E0,4.236728740E0,5.539653005E0
4.294925996E1,-2.842380353E0,-3.273336226E0,2.077602260E0,4.807316015E0
4.295927896E1,-1.791590530E0,-8.822775990E-1,1.033184295E0,2.248483973E0
4.296929796E1,1.258347559E0,3.065222712E0,3.360799463E0,4.719534075E0
4.297931796E1,3.461065178E0,9.406275487E-1,-6.294796622E0,7.244875214E0
