"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.206866342E0,7.386455536E-1,4.230674207E-1,-2.787723541E-1
4.217920342E0,7.240095139E-1,3.966211677E-1,-2.605543137E-1
4.236886342E0,6.921406388E-1,3.260129690E-1,-2.623586655E-1
4.247408342E0,6.746442318E-1,2.823471427E-1,-2.631940842E-1
4.267207342E0,6.338182688E-1,1.987971067E-1,-2.432603836E-1
4.277489342E0,5.993176699E-1,1.573211551E-1,-2.176971436E-1
4.296851342E0,5.369628668E-1,5.874399841E-2,-1.713533401E-1
4.317099342E0,4.296184182E-1,-1.357058883E-1,-1.263999939E-1
4.337363342E0,3.430614471E-1,-2.561170161E-1,-9.727191925E-2
4.356901342E0,2.398881614E-1,-3.745448589E-1,-7.043933868E-2
4.376951342E0,1.195333004E-1,-4.916130304E-1,-6.988906860E-2
4.396908342E0,-5.617618561E-3,-6.055080891E-1,-2.301502228E-2
4.406926342E0,-6.284946203E-2,-6.666601896E-1,-6.287574768E-3
4.426838342E0,-2.085244358E-1,-7.612993717E-1,-2.585506439E-2
4.437017342E0,-2.814395428E-1,-8.179212809E-1,-4.660129547E-2
4.447308342E0,-3.488673568E-1,-8.694880009E-1,-5.662345886E-2
4.467154342E0,-4.959737062E-1,-9.639316797E-1,-1.940631866E-2
4.477191342E0,-5.649664402E-1,-1.004327297E0,-1.883792877E-2
4.496843342E0,-7.203174829E-1,-1.071935415E0,-1.063261032E-1
4.516777342E0,-9.317967892E-1,-1.147255898E0,-1.556138992E-1
4.527380342E0,-9.919320345E-1,-1.164772987E0,-1.383590698E-1
4.546909342E0,-1.108454585E0,-1.215670228E0,-1.911821365E-1
4.557272342E0,-1.165133357E0,-1.224801898E0,-2.313156128E-1
4.577148342E0,-1.250656247E0,-1.229923844E0,-2.887048721E-1
4.596819342E0,-1.320730567E0,-1.232734442E0,-3.026380539E-1
4.606890342E0,-1.342320442E0,-1.215853214E0,-3.124818802E-1
4.617037342E0,-1.371022820E0,-1.226018786E0,-3.390102386E-1
4.636810342E0,-1.398021936E0,-1.222135782E0,-3.511533737E-1
4.646855342E0,-1.409104943E0,-1.199231863E0,-3.906793594E-1
4.657009342E0,-1.420441151E0,-1.197455049E0,-4.145984650E-1
4.667564342E0,-1.414248824E0,-1.187623858E0,-4.241046906E-1
4.687018342E0,-1.429112315E0,-1.181222081E0,-3.652229309E-1
4.707383342E0,-1.387401462E0,-1.140000463E0,-4.522552490E-1
4.717397342E0,-1.355829954E0,-1.118699551E0,-4.532489777E-1
4.729301342E0,-1.336912870E0,-1.112599492E0,-4.397907257E-1
4.747293342E0,-1.290744543E0,-1.107455730E0,-3.135337830E-1
4.767086342E0,-1.205128193E0,-1.073678970E0,-2.996187210E-1
4.786858342E0,-1.111701012E0,-1.007456303E0,-3.885650635E-1
4.796892342E0,-1.052915931E0,-9.780946374E-1,-3.413734436E-1
4.807307342E0,-1.000148535E0,-9.596107006E-1,-2.881317139E-1
4.826853342E0,-9.061630964E-1,-9.215436578E-1,-8.735466003E-2
4.836991342E0,-8.325871825E-1,-8.838762045E-1,-1.058759689E-1
4.857002342E0,-6.923341155E-1,-7.862617970E-1,-2.078809738E-1
4.877004342E0,-5.568498969E-1,-7.126026154E-1,-1.138868332E-1
4.897102342E0,-3.441405892E-1,-5.697706938E-1,3.750991821E-2
4.907176342E0,-2.713528574E-1,-5.114094019E-1,-8.950233459E-3
4.927030342E0,-1.141357794E-1,-3.911386728E-1,-4.938983917E-2
