"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.487555978E0,7.401599288E-1,-5.882036090E-1,-4.239654541E-2
5.507566978E0,8.481648564E-1,-6.333163977E-1,-7.236099243E-2
5.527230978E0,1.010187149E0,-7.103936076E-1,-1.583538055E-1
5.547474978E0,1.116828561E0,-7.735298276E-1,-1.773328781E-1
5.567262978E0,1.189640403E0,-8.239730000E-1,-1.518592834E-1
5.587261978E0,1.258266926E0,-8.605656624E-1,-2.098379135E-1
5.597296978E0,1.291787624E0,-8.857653141E-1,-2.651786804E-1
5.607845978E0,1.327931881E0,-8.931523561E-1,-2.945070267E-1
5.627784978E0,1.358347416E0,-9.547156692E-1,-2.533893585E-1
5.649223978E0,1.386556149E0,-9.772893786E-1,-2.347726822E-1
5.667372978E0,8.732125759E-1,-5.869947672E-1,-3.219289780E-1
5.687470978E0,8.951572180E-1,-5.542784929E-1,-3.332920074E-1
5.707278978E0,3.142063618E-1,-1.544204950E-1,-1.597824097E-1
5.717278978E0,2.000973225E-1,-2.551293373E-2,-1.923589706E-1
5.727320978E0,1.455639601E-1,3.161931038E-2,-2.011756897E-1
5.747680978E0,1.035912931E-1,1.029766798E-1,-1.632480621E-1
5.767294978E0,5.880108476E-2,1.395627260E-1,-5.777263641E-2
5.787261978E0,4.377782345E-2,2.829645872E-1,-6.388473511E-2
5.797272978E0,2.987456322E-2,3.656310439E-1,-6.699657440E-2
5.807894978E0,2.589491010E-2,4.452784061E-1,-5.284500122E-2
5.827246978E0,-1.082688570E-3,5.780147314E-1,2.340412140E-2
5.837743978E0,-1.258155704E-2,6.494655013E-1,6.914329529E-2
5.847772978E0,-2.077773213E-2,7.190058231E-1,8.978366852E-2
5.867217978E0,-5.630692840E-2,8.697279692E-1,5.435466766E-2
5.877408978E0,-8.622515202E-2,9.382811189E-1,5.327033997E-2
5.887737978E0,-1.063769311E-1,9.986094236E-1,6.042957306E-2
5.907343978E0,-1.954268813E-1,1.183409214E0,1.204347610E-1
5.927684978E0,-2.496585846E-1,1.289664507E0,7.458305359E-2
5.949008978E0,-3.137836456E-1,1.372438550E0,7.405090332E-2
5.967234978E0,-3.891050220E-1,1.428958058E0,8.045387268E-2
5.977289978E0,-4.281308651E-1,1.452182174E0,6.590747833E-2
5.997365978E0,-5.072163343E-1,1.470547676E0,2.202987671E-2
6.007561978E0,-5.593369007E-1,1.482906103E0,2.373409271E-2
6.027446978E0,-6.504760981E-1,1.475250483E0,1.950550079E-2
