"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.548875762E0,2.086664438E0,3.127110600E-1,-5.307617188E-1
4.568301762E0,2.140686512E0,3.301677108E-1,-7.920179367E-1
4.588316762E0,2.141991138E0,3.088443279E-1,-7.632665634E-1
4.608294762E0,1.968773365E0,2.296839207E-1,-6.533832550E-1
4.618360762E0,1.875245690E0,1.953500658E-1,-6.712484360E-1
4.638199762E0,1.722051859E0,1.337922812E-1,-4.889211655E-1
4.648222762E0,1.656222939E0,1.107896417E-1,-4.177665710E-1
4.658456762E0,1.600547671E0,1.057346165E-1,-3.113603592E-1
4.678179762E0,1.488064051E0,1.194196939E-1,-2.874174118E-1
4.688343762E0,1.444438696E0,1.392752826E-1,-1.836900711E-1
4.708225762E0,1.310014486E0,1.552370191E-1,-5.649948120E-2
4.718273762E0,1.224868417E0,1.502827406E-1,9.134483337E-2
4.738215762E0,9.044251442E-1,1.047684550E-1,1.680879593E-1
4.748266762E0,7.200115919E-1,6.438585371E-2,2.317676544E-1
4.758411762E0,5.144689083E-1,3.113509715E-2,2.110385895E-1
4.778743762E0,-1.847686768E-1,-8.426892757E-2,3.512840271E-1
4.798420762E0,-5.451382995E-1,-1.183587015E-1,2.802200317E-1
4.818219762E0,-7.947056293E-1,-1.197174862E-1,1.057386398E-1
4.838230762E0,-1.011713386E0,-1.004268602E-1,8.500671387E-2
4.848240762E0,-1.106906414E0,-9.662514925E-2,2.020263672E-2
4.858255762E0,-1.225739479E0,-1.027041897E-1,-3.944873810E-2
4.878352762E0,-1.471136093E0,-1.390897036E-1,-2.212219238E-1
4.898375762E0,-1.719347596E0,-1.936191171E-1,-4.367847443E-1
4.918355762E0,-1.967604876E0,-2.412879467E-1,-5.847234726E-1
4.928368762E0,-2.075702190E0,-2.801757157E-1,-5.867633820E-1
4.938647762E0,-2.153876543E0,-3.043061495E-1,-7.108869553E-1
4.958458762E0,-2.249490738E0,-3.099619448E-1,-7.078819275E-1
4.978236762E0,-2.148758888E0,-2.455340922E-1,-8.644180298E-1
4.998244762E0,-2.023009777E0,-1.695551127E-1,-8.425483704E-1
5.008319762E0,-1.983562112E0,-1.729809195E-1,-6.509780884E-1
5.018502762E0,-1.916228771E0,-1.796450019E-1,-6.941699982E-1
5.038256762E0,-1.808387399E0,-1.481811553E-1,-6.754035950E-1
5.048426762E0,-1.804646850E0,-1.684973091E-1,-3.957767487E-1
5.068235762E0,-1.697842121E0,-1.720299870E-1,-3.823413849E-1
5.088514762E0,-1.509787560E0,-1.473853588E-1,-3.348941803E-1
5.108211762E0,-1.264881253E0,-1.150467917E-1,1.151561737E-2
5.128288762E0,-9.209372401E-1,-2.887403965E-2,1.603784561E-1
5.148257762E0,-2.781993747E-1,6.759740412E-2,1.778059006E-1
5.168266762E0,5.044734478E-2,1.157823727E-1,3.283739090E-1
5.188197762E0,3.495783508E-1,1.233766526E-1,3.656311035E-1
5.198417762E0,4.633458257E-1,1.356572211E-1,2.135877609E-1
5.208435762E0,6.004756689E-1,1.239650100E-1,2.438802719E-1
5.228231762E0,8.612900972E-1,1.290772408E-1,1.620740891E-1
5.238876762E0,1.018919945E0,1.461904049E-1,2.401771545E-1
5.258247762E0,1.285051465E0,1.828682870E-1,-3.455448151E-2
5.268340762E0,1.425717711E0,2.129054517E-1,-9.258079529E-2
5.288290762E0,1.680435061E0,2.527105808E-1,-2.642145157E-1
5.308282762E0,1.888605952E0,2.890534401E-1,-3.692417145E-1
5.328223762E0,1.992211580E0,3.029578030E-1,-5.332307816E-1
