"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.243711045E0,-5.045384169E-2,-1.543213487E0,-2.001981735E-1
5.253743109E0,-8.378660679E-2,-1.506478786E0,-2.520904541E-1
5.263820641E0,-1.026924849E-1,-1.480634928E0,-3.592166901E-1
5.273853407E0,-1.209236979E-1,-1.421482563E0,-2.759485245E-1
5.293755482E0,-1.205761433E-1,-1.267115116E0,-2.015256882E-1
5.303764328E0,-1.099088192E-1,-1.161669493E0,-2.663612366E-1
5.323762712E0,-1.063338518E-1,-9.496909380E-1,-1.615819931E-1
5.343742808E0,-1.007700562E-1,-7.074452639E-1,-1.913642883E-1
5.353826491E0,-1.168444157E-1,-6.138076782E-1,9.696960449E-3
5.373759503E0,-1.235415936E-1,-3.819202185E-1,3.390121460E-2
5.393729256E0,-8.291244507E-2,1.955357194E-2,1.267528534E-1
5.413698694E0,-5.174940825E-2,3.019124568E-1,9.671115875E-2
5.433948554E0,-4.361003637E-2,5.651010275E-1,7.193756104E-2
5.453822769E0,-2.462679148E-2,8.380435705E-1,8.120727539E-2
5.463874971E0,1.823788881E-2,9.579435587E-1,-4.205799103E-2
5.473974572E0,3.297889233E-2,1.056760192E0,-1.799678802E-2
5.494904023E0,9.351813793E-2,1.258416891E0,-6.545543671E-2
5.514040386E0,1.386800408E-1,1.412209034E0,-2.647542953E-1
5.533838727E0,1.623594761E-1,1.452509642E0,-2.921810150E-1
5.553749562E0,1.731657982E-1,1.368231297E0,-2.211141586E-1
5.564335868E0,1.832211018E-1,1.322502375E0,-3.990173340E-1
5.583972847E0,2.245680094E-1,1.172241449E0,-3.253679276E-1
5.603817842E0,2.066256404E-1,9.958493710E-1,-2.779188156E-1
5.613834008E0,1.982042789E-1,8.870126605E-1,-1.469926834E-1
5.633791632E0,1.965401769E-1,6.655753851E-1,-1.175603867E-1
5.643825403E0,1.884426475E-1,5.633066297E-1,-1.016244888E-1
5.653862288E0,1.990541220E-1,4.597175121E-1,-5.591392517E-2
5.673936452E0,2.029260993E-1,2.304334641E-1,8.850097656E-3
5.693881743E0,1.681692600E-1,-3.761583567E-2,6.237125397E-2
5.713859316E0,1.106819510E-1,-3.153936267E-1,7.229614258E-2
5.733859959E0,9.420847893E-2,-5.987967849E-1,2.550220490E-2
5.743971566E0,1.056454182E-1,-7.107757330E-1,9.269714355E-4
5.763819522E0,6.766670942E-2,-9.560050964E-1,-3.649520874E-2
5.783743511E0,3.377795219E-3,-1.252860069E0,-4.286861420E-2
5.803873758E0,-2.773171663E-2,-1.417406321E0,-1.870718002E-1
5.823790820E0,-5.346029997E-2,-1.505041957E0,-4.246320724E-1
5.833836497E0,-4.472112656E-2,-1.533415794E0,-5.807113647E-2
5.853862504E0,-7.183414698E-2,-1.572119951E0,-1.219034195E-1
5.873748506E0,-1.367320418E-1,-1.554863214E0,-2.611532211E-1
5.883828340E0,-1.576243639E-1,-1.528936386E0,-1.254825592E-1
5.894068757E0,-1.462384462E-1,-1.412401199E0,-2.466249466E-1
5.914063319E0,-1.413146853E-1,-1.167803764E0,-1.724433899E-1
5.933840210E0,-1.344378591E-1,-9.474992156E-1,-1.223516464E-1
5.944530692E0,-1.455572844E-1,-7.468277812E-1,-5.447578430E-2
5.964206303E0,-1.672630906E-1,-5.112667084E-1,-4.537105560E-2
5.983909956E0,-1.499214768E-1,-2.462956309E-1,8.979320526E-2
6.003842369E0,-8.456081152E-2,4.502171278E-2,1.248807907E-1
6.013855771E0,-7.359844446E-2,1.807624102E-1,4.504585266E-2
