"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.179563265E0,1.125056624E0,-1.214928985E0,-2.186880112E-1
4.199005265E0,1.173828006E0,-1.213654757E0,-3.632745743E-1
4.209140265E0,1.170783877E0,-1.205886245E0,-3.027877808E-1
4.229018265E0,1.151493192E0,-1.147518158E0,-2.815637589E-1
4.239024265E0,1.117286563E0,-1.095322132E0,-4.043960571E-1
4.249035265E0,1.104122996E0,-1.041490436E0,-1.285800934E-1
4.269091265E0,1.036792636E0,-8.855412006E-1,-4.717063904E-2
4.288969265E0,9.534760714E-1,-6.030238271E-1,-5.510234833E-2
4.299047265E0,8.483929634E-1,-5.114836693E-1,-6.755065918E-2
4.318961265E0,6.456152201E-1,-3.179370463E-1,1.904773712E-2
4.339103265E0,5.041812658E-1,-5.578637123E-2,1.202239990E-1
4.359012265E0,3.463143110E-1,1.751397252E-1,1.239194870E-1
4.379199265E0,1.513799429E-1,3.718209267E-1,7.306289673E-2
4.399010265E0,-5.721151829E-2,5.498235822E-1,1.063356400E-1
4.409169265E0,-1.779702306E-1,6.323922873E-1,4.820537567E-2
4.429194265E0,-3.534235358E-1,7.714021802E-1,8.474063873E-2
4.448998265E0,-2.786198258E-1,5.203481317E-1,1.457405090E-1
4.459123265E0,-3.338387609E-1,5.584436059E-1,-1.373090744E-1
4.469200265E0,-3.579219580E-1,5.697055459E-1,7.791423798E-2
4.489074265E0,-5.188631415E-1,5.583584309E-1,1.264286041E-2
4.509000265E0,-5.467063785E-1,5.267592669E-1,9.783267975E-2
4.519269265E0,-5.240293145E-1,4.954903126E-1,2.409744263E-2
4.539015265E0,-4.640045762E-1,3.711771369E-1,3.877639771E-2
4.549207265E0,-4.269056916E-1,3.110106587E-1,9.147834778E-2
4.569000265E0,-3.885585666E-1,1.568014622E-1,2.065620422E-1
4.579013265E0,-3.532866836E-1,5.207896233E-2,1.718034744E-1
4.599061265E0,-2.254586220E-1,-1.245427132E-1,2.288560867E-1
4.619028265E0,3.580689430E-3,-3.379072547E-1,2.480211258E-1
4.629111265E0,3.709948063E-2,-4.324781895E-1,1.450700760E-1
4.648946265E0,2.622973919E-1,-6.692387462E-1,2.028541565E-1
4.659017265E0,3.396091461E-1,-7.811577320E-1,2.407398224E-1
4.679128265E0,5.267477036E-1,-1.071898699E0,1.506900787E-1
