"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.890880250E0,6.297022104E-2,-4.817023277E-1,7.761955261E-2
4.902323250E0,2.262371778E-2,-3.549206555E-1,4.070281982E-3
4.920412250E0,-7.803380489E-3,-1.877091825E-1,-1.221570969E-1
4.940711250E0,-2.873921394E-2,-1.865023524E-1,-2.789993286E-1
4.960369250E0,-2.526193857E-2,-3.775053024E-1,-4.746904373E-1
4.980379250E0,-4.542756081E-2,-5.380107164E-1,-6.471662521E-1
4.990382250E0,-6.542724371E-2,-6.193369627E-1,-7.493267059E-1
5.010325250E0,-1.034699678E-1,-7.556874752E-1,-7.847337723E-1
5.020389250E0,-1.313086152E-1,-8.085941672E-1,-8.034257889E-1
5.030692250E0,-1.602005363E-1,-8.644787669E-1,-8.644752502E-1
5.050900250E0,-1.902397275E-1,-9.250931740E-1,-9.385175705E-1
5.070496250E0,-2.023580074E-1,-9.433737993E-1,-8.857860565E-1
5.090333250E0,-1.949183941E-1,-9.236788154E-1,-8.442974091E-1
5.100570250E0,-1.945527792E-1,-8.731032610E-1,-8.555746078E-1
5.111739250E0,-1.959013939E-1,-8.301935792E-1,-8.679571152E-1
5.130886250E0,-1.831293702E-1,-7.168388367E-1,-6.794853210E-1
5.150483250E0,-1.998399198E-1,-5.725249648E-1,-5.650053024E-1
5.160644250E0,-2.268649936E-1,-4.992755651E-1,-4.869575500E-1
5.180322250E0,-2.331092060E-1,-3.145729601E-1,-2.920160294E-1
5.190524250E0,-2.410290837E-1,-2.192495614E-1,-2.035360336E-1
5.210659250E0,-2.225854397E-1,2.585303783E-2,-4.191017151E-2
5.220713250E0,-2.161861062E-1,1.626181304E-1,-1.016235352E-2
5.240474250E0,-1.846171021E-1,4.503728747E-1,1.181364059E-1
5.250609250E0,-1.685776114E-1,5.772669911E-1,2.400760651E-1
5.270407250E0,-1.459513307E-1,8.751392365E-1,3.522996902E-1
5.280561250E0,-8.809950948E-2,6.904845238E-1,3.180618286E-1
5.300393250E0,-4.644009471E-2,5.318268538E-1,4.004278183E-1
5.310557250E0,-2.987834811E-2,5.042803288E-1,4.481468201E-1
5.330941250E0,-6.687223911E-3,4.609641135E-1,4.267358780E-1
5.350561250E0,1.966851950E-2,4.316377938E-1,3.922481537E-1
5.370387250E0,5.529567599E-2,6.661069393E-1,4.144935608E-1
5.382795250E0,6.738960743E-2,7.752249241E-1,3.910598755E-1
5.400509250E0,9.977334738E-2,9.916542172E-1,3.106822968E-1
5.420463250E0,1.253235042E-1,1.147466660E0,3.755540848E-1
5.430554250E0,1.469706595E-1,1.197624207E0,3.760900497E-1
5.440835250E0,1.381901503E-1,1.245612144E0,3.370838165E-1
5.460789250E0,1.401926875E-1,1.301125050E0,2.781534195E-1
5.480413250E0,1.600701213E-1,1.298038483E0,3.478775024E-1
5.490429250E0,1.665199399E-1,1.269478798E0,3.471536636E-1
5.510391250E0,1.876406372E-1,1.193321109E0,3.003950119E-1
5.520445250E0,1.855588257E-1,1.133272767E0,2.831287384E-1
5.530613250E0,2.348693907E-1,1.073780179E0,3.819227219E-1
5.550364250E0,2.484900951E-1,9.091019630E-1,3.743295670E-1
5.560891250E0,2.542240024E-1,8.128423691E-1,3.407373428E-1
5.580383250E0,2.492171526E-1,5.920692086E-1,3.901443481E-1
5.600498250E0,2.462977469E-1,3.303253949E-1,4.086713791E-1
5.610745250E0,2.403100133E-1,1.884300113E-1,4.082336426E-1
5.630443250E0,2.206033170E-1,-8.285602927E-2,3.772096634E-1
5.640702250E0,2.212006450E-1,-2.317596972E-1,3.579406738E-1
5.661871250E0,2.179065943E-1,-5.176288486E-1,3.387861252E-1
5.680468250E0,2.149683237E-1,-8.085975647E-1,2.843322754E-1
