"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.268039190E0,4.231217504E-1,-9.958433509E-1,-1.455650330E-1
3.287856516E0,3.040481806E-1,-1.275364041E0,-3.013725281E-1
3.308174097E0,4.512901306E-1,-1.383598566E0,-3.515348434E-1
3.327936743E0,7.549841404E-1,-1.370539665E0,-5.484886169E-1
3.337950684E0,8.993256092E-1,-1.356789589E0,-5.720558167E-1
3.348022654E0,1.035456419E0,-1.331984997E0,-6.201915741E-1
3.367856132E0,1.159229279E0,-1.348668814E0,-7.632017136E-1
3.377874378E0,1.118457556E0,-1.391004324E0,-7.980270386E-1
3.387929001E0,1.032225013E0,-1.458582640E0,-7.202110291E-1
3.397946813E0,8.997405171E-1,-1.551051617E0,-7.173013687E-1
3.417883672E0,4.412194490E-1,-1.768133879E0,-6.299266815E-1
3.437843886E0,2.867612839E-1,-1.814851880E0,-5.964059830E-1
3.447847755E0,2.808676958E-1,-1.771567106E0,-6.225509644E-1
3.457859190E0,3.285900950E-1,-1.676971555E0,-5.847339630E-1
3.477887016E0,4.982660413E-1,-1.424858928E0,-4.549627304E-1
3.497866972E0,6.313776374E-1,-1.151039243E0,-4.274482727E-1
3.507918298E0,6.353761554E-1,-1.032923460E0,-3.393974304E-1
3.527875793E0,4.886478782E-1,-8.956198692E-1,-2.406320572E-1
3.537903709E0,3.396041393E-1,-8.497834802E-1,-2.005634308E-1
3.557985646E0,-4.381757975E-2,-7.934104800E-1,-5.038261414E-2
3.577921380E0,-3.628539443E-1,-6.875185370E-1,-4.467964172E-3
3.587955502E0,-4.727795720E-1,-5.947552919E-1,4.453468323E-2
3.598051563E0,-5.353313088E-1,-4.813755155E-1,1.357755661E-1
3.617923109E0,-2.812233567E-1,-6.452845037E-2,1.736774445E-1
3.627930367E0,-2.218162864E-1,1.339268684E-1,1.904964447E-1
3.637945996E0,-1.769788712E-1,3.004583120E-1,2.747488022E-1
3.657851967E0,-1.625617146E-1,5.929781199E-1,1.634912491E-1
3.678026210E0,-1.574949771E-1,3.175866306E-1,2.294902802E-1
3.697923021E0,-4.395706952E-1,4.136610031E-1,2.614097595E-1
3.717854974E0,-6.843097210E-1,4.941914678E-1,1.290788651E-1
3.728017799E0,-7.628828287E-1,5.396579504E-1,1.858673096E-1
3.747873168E0,-7.853019238E-1,7.112745047E-1,2.464485168E-1
3.758020896E0,-7.159540653E-1,7.935667038E-1,2.230958939E-1
