"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.542435184E0,2.715507746E-1,-3.048604727E-2,-1.899442673E-1
5.552466184E0,2.606348991E-1,-2.200943232E-2,-2.481555939E-1
5.562907184E0,2.399113774E-1,-2.073517442E-2,-2.973213196E-1
5.582338184E0,3.488953710E-1,-1.498416066E-2,-3.512983322E-1
5.602368184E0,4.849366546E-1,-1.667988300E-2,-4.136991501E-1
5.622310184E0,5.764885545E-1,-1.694881916E-2,-4.799633026E-1
5.632606184E0,6.055087447E-1,-1.812228560E-2,-5.030679703E-1
5.652241184E0,6.206434369E-1,-7.069379091E-3,-4.939527512E-1
5.672279184E0,5.831695199E-1,6.137937307E-3,-4.508972168E-1
5.682308184E0,5.389598012E-1,8.251458406E-3,-4.343862534E-1
5.692312184E0,4.771235585E-1,2.371907234E-3,-3.896455765E-1
5.702536184E0,4.163789153E-1,2.163562179E-2,-3.585958481E-1
5.722393184E0,2.660148144E-1,4.041960835E-2,-2.781467438E-1
5.742590184E0,8.360809088E-2,5.983194709E-2,-1.801548004E-1
5.752723184E0,-1.876872778E-2,6.947970390E-2,-1.193513870E-1
5.772264184E0,-2.496975362E-1,7.593506575E-2,-4.453945160E-2
5.783226184E0,-3.780107498E-1,8.702522516E-2,-1.896095276E-2
5.802245184E0,-6.202967167E-1,9.294131398E-2,3.516292572E-2
5.812390184E0,-7.428990006E-1,9.073406458E-2,7.226467133E-2
5.832852184E0,-5.642821789E-1,6.270939112E-2,1.301813126E-1
5.852455184E0,-3.248781860E-1,3.379136324E-2,1.599187851E-1
